                 E          Z          X           Y     THETA  Label
29088  1839.945569   7.273532  -0.323811    5.581274  0.000117    1.0
29089  1625.324776  51.382603  20.893446   10.285903  0.000485    1.0
29090   307.786092  11.582803 -16.177992    6.314120  0.000362    1.0
29091   839.926017  40.262844  27.806107   39.088261  0.000999    1.0
29092   404.441486  15.297373  26.107313   23.858555  0.000737    1.0
29093  1335.864783  46.749821  10.686552   20.846891  0.000488    1.0
29094  1137.816778  25.236384  11.665283   29.571609  0.000662    1.0
29095    22.894948   7.524355  13.817321   20.391119  0.000513    1.0
29096   136.517973  37.871266  48.220074   26.327940  0.001144    1.0
29097  2894.801965   1.409380   1.127289   18.128872  0.000379    1.0
29098   518.497421  28.671444  12.924723   36.386230  0.000804    1.0
29099  1641.191963   2.566165 -13.269956    3.983804  0.000289    1.0
29100   261.959717  42.336258  48.598408   17.982916  0.001079    1.0
29101   278.170529   5.054831  25.858189   36.113720  0.000926    1.0
29102   176.191711  36.346637  45.209747   33.568253  0.001173    1.0
29103   607.550197  19.720566  20.782127   40.258648  0.000944    1.0
29104   658.726260  50.706354  33.545288   52.373634  0.001295    1.0
29105   669.333057  50.170898  25.052582   31.175207  0.000833    1.0
29106  1589.715552  34.206532   8.356050   14.610679  0.000351    1.0
29107   526.710796  15.183969  32.990749   44.062450  0.001147    1.0
29108   406.134920   7.022397  32.600651   26.174305  0.000871    1.0
29109  2321.660921   2.718568   3.961926    6.893549  0.000166    1.0
29110   180.115539  49.882914  34.059605   34.327339  0.001007    1.0
29111   208.683863  12.530340 -15.092261    0.177292  0.000315    1.0
29112  1203.991931  17.960696 -12.810923  -16.010235  0.000427    1.0
29113  2313.097450  38.412877  -8.586966   -1.322430  0.000181    1.0
29114  1170.794298  37.519729  14.318101   26.517620  0.000628    1.0
29115   252.800302  45.967054  40.639668   51.816978  0.001371    1.0
29116   918.157950  15.364900  23.394049    4.232262  0.000495    1.0
29117  2314.517357  17.788118  15.103242   17.429981  0.000481    1.0
29118  2675.878559   6.172190  14.830876    4.679914  0.000324    1.0
29119   443.926393  46.415515  23.258595   51.368382  0.001174    1.0
29120   956.564052  25.829258   6.702696   25.864414  0.000557    1.0
29121   705.812530  47.112727  17.431414   32.987534  0.000777    1.0
29122   239.162101  16.217301  15.051869   47.470898  0.001038    1.0
29123  2051.935442  21.031256  11.716943   26.917372  0.000612    1.0
29124  1169.760603  25.836885  19.948498   22.313496  0.000624    1.0
29125   580.117439   3.218659   6.559978    3.638870  0.000156    1.0
29126   942.385783  52.914947  29.294685   15.410052  0.000689    1.0
29127   909.365255   4.148380  -8.723461    5.274496  0.000212    1.0
29128  1567.190111  10.249140   8.709404   20.576342  0.000466    1.0
29129   550.089923  25.496226  12.731253   31.807585  0.000714    1.0
29130   350.655096  55.198864  49.119923   35.751472  0.001265    1.0
29131   189.671218  28.045218  11.873525   36.376595  0.000797    1.0
29132  1848.337851  19.982386  14.103165   17.607407  0.000470    1.0
29133   714.291120  18.729879   8.362063   37.279259  0.000796    1.0
29134   327.031048  20.232248  32.486160   46.028610  0.001174    1.0
29135   816.352414   6.440887  17.980947   18.589235  0.000539    1.0
29136   596.578354  20.544429  23.393650   16.617397  0.000598    1.0
29137  1183.492059  50.845349  12.572852   17.122625  0.000442    1.0
29138   629.286354   2.540859  16.904972   20.911104  0.000561    1.0
29139  1308.355428  15.470585  13.808169    9.722044  0.000352    1.0
29140  1610.043642   5.418308  24.539145   16.570614  0.000617    1.0
29141   292.109273  20.944262   7.023036   16.435236  0.000372    1.0
29142   114.510177  14.772370  47.185673   28.441063  0.001148    1.0
29143   354.362573   6.429710  48.369606   44.072807  0.001364    1.0
29144   334.635201  45.915860  33.611252   25.903143  0.000884    1.0
29145   975.226965  13.660182  31.660973    5.696786  0.000670    1.0
29146   887.346657  15.454445  13.970214   35.634960  0.000798    1.0
29147   518.373389  17.867207  36.107113   25.550200  0.000922    1.0
29148   301.841687  41.873633  46.670063   46.904507  0.001378    1.0
29149  1383.123487  18.264688  14.662986    5.538184  0.000327    1.0
29150  2192.371040  10.115511  19.972498   -0.845707  0.000417    1.0
29151   165.014882  20.371516  12.711478   28.503967  0.000650    1.0
29152   304.829991  30.226394   9.408964   36.985970  0.000795    1.0
29153  1803.805017  12.895928  13.787950    5.269367  0.000308    1.0
29154   372.688465  36.243597  26.653816   16.619654  0.000654    1.0
29155   893.121120  47.804269  12.894526   16.857424  0.000442    1.0
29156  1444.259942   8.246495   4.839544   23.218975  0.000494    1.0
29157  1973.085241   6.469892  24.228792   30.350519  0.000809    1.0
29158   346.370666  10.357419  16.710768   22.899549  0.000591    1.0
29159   491.135525   5.936718 -14.944938    4.999630  0.000328    1.0
29160  2148.150039   6.674273  15.943876    6.225367  0.000357    1.0
29161  1757.773077  47.331715  -0.932296   25.596565  0.000533    1.0
29162   644.024673   5.702911  30.814014    5.155001  0.000651    1.0
29163   689.921550  51.506701  37.298717   30.380592  0.001002    1.0
29164  1762.058742  12.367910  -0.032620   -8.243309  0.000172    1.0
29165   676.803979  50.914875  33.971329   16.122917  0.000783    1.0
29166   680.358111  28.147669  36.590599    4.836802  0.000769    1.0
29167   821.123926   3.722011  14.454493  -24.760986  0.000598    1.0
29168   575.694263  46.564615  32.731152   28.020702  0.000897    1.0
29169   310.991086  26.835229  37.435497   19.221294  0.000877    1.0
29170   338.589759  20.564927  41.276852   41.340733  0.001217    1.0
29171  3179.559843  41.737634   8.817492   17.826727  0.000414    1.0
29172  1146.693914  38.813840  15.203045   31.872793  0.000736    1.0
29173   466.308011  17.686483  20.597475   47.499191  0.001079    1.0
29174   304.135620  38.156756  42.579536   22.280848  0.001001    1.0
29175   452.730861  45.665488  17.684273   55.284286  0.001209    1.0
29176   606.010377   6.765276   8.451422   20.081631  0.000454    1.0
29177   699.231441  53.164216 -18.810282    4.234291  0.000401    1.0
29178  1859.698595   5.843986  15.127314    6.369033  0.000342    1.0
29179  1426.259745   3.485910  26.736332    2.595187  0.000560    1.0
29180  1946.676089  43.620852   7.349789   19.626827  0.000436    1.0
29181  2336.806264  45.070669   0.531337   14.812559  0.000309    1.0
29182   136.663449  48.174324  37.061817   46.082310  0.001232    1.0
29183  1386.789973  50.398152   9.112620   30.261742  0.000658    1.0
29184   989.380261  10.835316  44.346790   34.869781  0.001176    1.0
29185  1467.878819  38.505939  -2.063726   10.230944  0.000217    1.0
29186  1327.882854  44.566701   6.220926   10.335609  0.000251    1.0
29187  1577.941193   3.821175  12.677625  -16.922033  0.000441    1.0
29188  2053.245890  41.506199  17.858244   17.899643  0.000527    1.0
29189   438.257067   8.458014  22.279301   43.913658  0.001026    1.0
29190   595.214453  38.785557  32.521374   33.432198  0.000971    1.0
29191  2300.817301  42.568446  17.237289    5.338328  0.000376    1.0
29192  1160.297774   4.016167  12.743758    3.974719  0.000278    1.0
29193  1232.472729  41.217236  37.762306   14.722417  0.000844    1.0
29194   930.158088   9.044142  13.452252   50.727787  0.001094    1.0
29195   906.780467  23.378034   4.784941    5.639417  0.000154    1.0
29196   567.738932  20.279198  19.860094   20.767632  0.000599    1.0
29197  1882.866298  38.398237   9.612293   20.469217  0.000471    1.0
29198   500.850933  36.212277  45.784912   33.070969  0.001176    1.0
29199  1505.481258  10.885176 -12.423143    4.393315  0.000275    1.0
29200  1942.457070   2.858464   6.769079    6.749127  0.000199    1.0
29201    71.026585  39.878575  21.354185   42.724720  0.000995    1.0
29202   760.524895  20.850382  17.930408   -1.231138  0.000374    1.0
29203   739.929400  30.260089  37.338528   24.842539  0.000934    1.0
29204   473.735531  52.534741  14.871619   42.660030  0.000941    1.0
29205  2668.892554   1.729743  19.222229    3.163039  0.000406    1.0
29206  2264.898642  18.047765  10.939542   17.196217  0.000425    1.0
29207  2466.542252  23.352618   2.555034    4.806284  0.000113    1.0
29208   343.240427   6.039558  31.141245   28.276598  0.000877    1.0
29209  1671.616110  49.110790  38.813335   23.919149  0.000949    1.0
29210  1276.776505  41.491691  11.079791   19.360809  0.000465    1.0
29211   244.778076  17.775844  18.249990   23.028959  0.000612    1.0
29212   545.544094   7.643679  15.924913   38.938141  0.000877    1.0
29213   437.863182  38.984562  16.806307   30.324476  0.000722    1.0
29214  1333.176536   4.151671  -5.590779   -6.799714  0.000183    1.0
29215   464.693681  28.922358  32.830364   17.255735  0.000773    1.0
29216  1530.645365   9.104712  25.761648    3.100043  0.000541    1.0
29217  1179.888987   4.504295  17.665253   20.981470  0.000572    1.0
29218   576.026801   4.625191  14.649647   18.138947  0.000486    1.0
29219   448.289552   6.458597  26.158018   16.312271  0.000643    1.0
29220   462.136116  21.536442   6.850876   30.613779  0.000654    1.0
29221  1103.468348  23.037744  28.794119    6.319075  0.000614    1.0
29222    90.145929  20.178699  22.563562   55.367027  0.001246    1.0
29223  3281.281835  16.784781  10.480201    5.049677  0.000242    1.0
29224   189.925620  18.541329  17.337116   24.557459  0.000626    1.0
29225   216.053041  36.027473  43.209782   33.131783  0.001134    1.0
29226   258.053745  27.912596  39.138622   35.563206  0.001102    1.0
29227   428.367501  41.896093  43.560841   22.095627  0.001017    1.0
29228   543.143861  30.428627  12.979737   37.392982  0.000825    1.0
29229   696.600723   6.592296  24.018597   18.048029  0.000626    1.0
29230   803.224838   2.744976 -14.829512    6.190271  0.000335    1.0
29231   240.365225   4.856827   8.682507   24.957684  0.000551    1.0
29232  1443.000278  52.488017  18.897060   23.048244  0.000621    1.0
29233    47.044148   9.995145  22.099699   16.953293  0.000581    1.0
29234   566.691272  21.084429  19.423395   22.675106  0.000622    1.0
29235   952.430394  17.418906  20.860376   17.966682  0.000574    1.0
29236   605.167269  15.189152  45.032143   31.747543  0.001148    1.0
29237   582.098188   6.709340  10.523622   55.955997  0.001187    1.0
29238   527.012540  13.955978  14.810747    4.554040  0.000323    1.0
29239   446.984028  29.872985  24.397366   46.037586  0.001085    1.0
29240   272.484309  25.016104  29.913721   39.925098  0.001039    1.0
29241   348.154164  46.595242  20.068777   15.998956  0.000534    1.0
29242   154.556622  15.231445  36.215832   47.317635  0.001242    1.0
29243   669.014562  35.848684  35.586357   15.538944  0.000809    1.0
29244   341.821362  47.426799  19.196899   51.730659  0.001149    1.0
29245   891.570626   1.568759  18.607397   -3.546434  0.000395    1.0
29246   526.865263  47.273576  11.368262   34.538605  0.000757    1.0
29247  2102.731260   6.035048   9.291576    6.465270  0.000236    1.0
29248   220.604221  42.426150  20.433136   30.497461  0.000765    1.0
29249  1073.542634  31.068212  39.125370   13.212831  0.000860    1.0
29250  1370.132507  23.489366  22.741737    9.824605  0.000516    1.0
29251  1490.599059  36.091774   2.112426   23.653168  0.000495    1.0
29252   685.249482  28.028910  22.228142   42.030834  0.000991    1.0
29253  1489.874150   5.425520  13.068170   24.435652  0.000578    1.0
29254  2406.897468  40.991498   3.213705   21.707806  0.000457    1.0
29255  1230.334084  23.349298  16.658957    9.865429  0.000403    1.0
29256    77.479129  16.478312  18.883974   17.464712  0.000536    1.0
29257  1044.308798   5.428101   9.524505   16.472486  0.000397    1.0
29258   428.349016  13.754945  57.281170  -38.708675  0.001441    1.0
29259   254.752168  10.159137  20.132421   48.692932  0.001098    1.0
29260   827.924780  30.510672  28.514557   27.380167  0.000824    1.0
29261   656.824413  36.973604  39.526615   25.703796  0.000982    1.0
29262  2000.232800  52.594293   3.935673   23.998289  0.000506    1.0
29263  1360.448257  21.364486  -5.519547    4.386939  0.000147    1.0
29264   884.697532  26.218950  31.284662    9.453544  0.000681    1.0
29265   208.548726  25.696164  18.111341   28.177744  0.000698    1.0
29266   629.317002  47.760968  14.283578   24.086742  0.000583    1.0
29267  3365.407056  16.248165   8.343591    5.523377  0.000209    1.0
29268   561.856513  26.466163  34.415791   19.371414  0.000823    1.0
29269    80.504452  27.618041  18.720600   18.460348  0.000548    1.0
29270   752.630372  13.241859  26.904085    5.264337  0.000571    1.0
29271   169.528701  48.743521  30.482143   33.372200  0.000941    1.0
29272   741.418761  31.902761   8.073069   38.011585  0.000810    1.0
29273  1323.365982   6.546339   2.980620    6.541378  0.000150    1.0
29274  1193.990946  35.643852  27.367325   24.153057  0.000760    1.0
29275   316.240129  25.684372  45.669060   41.404072  0.001284    1.0
29276  1100.739963  52.762507  19.146666   23.252401  0.000627    1.0
29277  1209.404291  45.841869   8.702065   19.144709  0.000438    1.0
29278   377.351382  38.439371  27.713121   19.600592  0.000707    1.0
29279   693.097319  31.935141  19.144165   25.268835  0.000660    1.0
29280   869.337133  50.848206  15.046515   24.689316  0.000602    1.0
29281   225.302865  19.507061  41.901497   39.236847  0.001196    1.0
29282   530.287060  18.679027  44.823650   35.682438  0.001194    1.0
29283   351.486179   9.994055   2.566350    6.356061  0.000143    1.0
29284   631.448365  24.899886  18.057631   38.222473  0.000881    1.0
29285  2703.563811  50.343304  -2.010892   12.280543  0.000259    1.0
29286  1386.346403   4.160546  33.184299   -2.546618  0.000694    1.0
29287   336.028633  15.446174  33.610477   52.319386  0.001296    1.0
29288  1061.849855  41.573695  10.212624   38.639965  0.000832    1.0
29289  2262.803201  17.208478  12.318780   17.352850  0.000443    1.0
29290   478.212573  25.696139   9.217358   26.054020  0.000576    1.0
29291   426.649959   6.640912  27.189632   29.368328  0.000834    1.0
29292   922.439674  19.268806  15.232537   29.516150  0.000692    1.0
29293  2089.846825   9.626609   9.583861  -15.087622  0.000373    1.0
29294   340.347525  28.010505  12.247610   31.050121  0.000695    1.0
29295  1570.300168   5.532641   0.340929   32.644394  0.000680    1.0
29296   683.467200  10.681898  43.967426   44.912350  0.001310    1.0
29297  2293.491573  26.056845   6.643003   13.863091  0.000320    1.0
29298   711.953734   9.056033  13.088857   24.716120  0.000583    1.0
29299    57.592090  38.784010  30.950962   15.829812  0.000724    1.0
29300   493.868864  21.620631  16.790453   16.495728  0.000490    1.0
29301   988.195058  10.011187  11.309729   30.969765  0.000687    1.0
29302   563.808045  35.316602  30.507921   23.878031  0.000807    1.0
29303   843.733657  51.164448   9.388308   25.649801  0.000569    1.0
29304  2296.178835  11.178960  26.920612    3.658227  0.000566    1.0
29305   317.849149  26.328576  41.659939   36.472347  0.001154    1.0
29306  1026.239075  18.398574  21.025879   30.478601  0.000772    1.0
29307   614.866142  31.335850  41.050999   23.255077  0.000983    1.0
29308  1848.129467  46.947053  15.654121   15.505807  0.000459    1.0
29309   379.951594   6.552374  12.725502   44.622795  0.000967    1.0
29310   664.834502  17.763343  23.209566   22.535614  0.000674    1.0
29311  1476.486576  39.498674   3.972870   19.418596  0.000413    1.0
29312  1236.729332  20.838147  11.973312   39.163979  0.000853    1.0
29313   388.679226  20.695376  38.723873   16.201151  0.000875    1.0
29314   135.346138  51.837292  47.201603   46.664234  0.001382    1.0
29315  2056.966414  46.787277   3.438957   15.006119  0.000321    1.0
29316  2148.152473   3.296739 -11.637039  -11.889721  0.000347    1.0
29317  2114.308792  32.569514  20.546785    2.983697  0.000433    1.0
29318   382.880799  41.821972   8.589577   17.450138  0.000405    1.0
29319  1417.625454  40.928132  10.981596   30.943710  0.000684    1.0
29320   156.708390  19.713363  13.567398   34.352810  0.000770    1.0
29321   648.143620   5.008299  18.382565   23.634956  0.000624    1.0
29322  1535.527242  21.435361  14.277975   36.377213  0.000814    1.0
29323   355.632349   6.361597  47.748089   39.990780  0.001298    1.0
29324   852.149241  38.389568  34.509228   22.729170  0.000861    1.0
29325  2119.153452   7.136904   2.333381   16.752829  0.000353    1.0
29326   619.857537  40.562050  20.107784   21.246521  0.000609    1.0
29327   649.274447  17.277772  16.403137   35.542160  0.000816    1.0
29328   297.052338  39.230183  34.549507   34.391979  0.001015    1.0
29329  3189.249916  10.690862   6.546222  -13.702453  0.000316    1.0
29330   292.051300   9.695927   6.919415   48.514393  0.001021    1.0
29331  2143.547156   9.105629   7.773290    4.281067  0.000185    1.0
29332   601.622319  42.364977   5.890223   48.378582  0.001015    1.0
29333  1610.208639  20.349772   4.988402    5.884208  0.000161    1.0
29334   923.230219  31.599910  -2.211291   24.012825  0.000502    1.0
29335   683.922240  38.077653  30.654081   16.958616  0.000730    1.0
29336   904.476825  29.205187   9.392759   39.512024  0.000846    1.0
29337  1024.362544  31.730706  12.890792   38.205185  0.000840    1.0
29338  1852.905499  28.834980   9.763028   21.598766  0.000494    1.0
29339  2064.455696   8.424854  15.658784   -6.577528  0.000354    1.0
29340   157.832852  14.990091  50.574177    5.015390  0.001059    1.0
29341   485.364596  28.961130  16.699854   48.465866  0.001068    1.0
29342   644.458976  18.653771  42.564392   34.352406  0.001140    1.0
29343   385.497103   4.462433  67.823616  -12.763227  0.001439    1.0
29344   516.557149   6.599837  15.198046   32.194199  0.000742    1.0
29345   495.379200  19.912259  30.295708   19.858295  0.000755    1.0
29346  1856.609211  13.739223   2.463631   13.858444  0.000293    1.0
29347   568.067456  19.176726  26.572371   48.564301  0.001154    1.0
29348   630.154133  40.422256  48.678684   30.002922  0.001191    1.0
29349   773.770229  20.391337  15.711572   41.561287  0.000926    1.0
29350  2533.938269   3.517855   6.778507   -4.441446  0.000169    1.0
29351   572.643245  20.003385  29.712559   32.320026  0.000915    1.0
29352   403.614545  37.401185  27.989189   27.473766  0.000817    1.0
29353   272.832292  35.825147  14.166594   40.229221  0.000888    1.0
29354   158.639296  18.731278  10.323191   34.228592  0.000745    1.0
29355   959.494280  34.614813  40.505230   14.216770  0.000894    1.0
29356   917.859914  29.996437   8.398429   41.412952  0.000880    1.0
29357   878.939149  46.614516  25.535452   17.771481  0.000648    1.0
29358   289.033001  54.569880   9.167747   10.189449  0.000285    1.0
29359  1059.536257  26.279351  22.489473   -5.965665  0.000485    1.0
29360   286.227333  36.068806  36.434685   27.606745  0.000952    1.0
29361   377.063248  28.858474   9.878928   21.624430  0.000495    1.0
29362   667.550994  31.375180   8.498116   55.537399  0.001170    1.0
29363   946.611238  48.850783  21.051676   34.612625  0.000844    1.0
29364   225.887726  15.379625  43.755684   16.525063  0.000975    1.0
29365   105.352423   9.343295  39.951454   25.829191  0.000992    1.0
29366    66.517139  29.455563  32.003712   27.985399  0.000886    1.0
29367  1549.270503   6.838852  17.208080   27.867662  0.000683    1.0
29368   680.999386  46.500637  19.515480   35.318775  0.000840    1.0
29369  2048.350623  10.367401   8.506050    3.430705  0.000191    1.0
29370  1070.007857  47.480092  35.305820   22.861227  0.000876    1.0
29371   638.878509  30.688384  14.010138   47.103889  0.001024    1.0
29372  1280.575695  21.360665   8.387451   20.233610  0.000456    1.0
29373   174.247939  40.518030  23.753838   24.996830  0.000718    1.0
29374   366.841786  20.130551  11.836269   22.138718  0.000523    1.0
29375   506.176049  50.889787  41.629578   26.584375  0.001029    1.0
29376  1960.765535  11.874793 -18.233406    5.444723  0.000397    1.0
29377  1615.121903  46.208038  11.033237    9.827025  0.000308    1.0
29378  2622.297030  12.977059 -15.850867    4.568165  0.000344    1.0
29379   412.562782  37.035926  12.051886   40.456432  0.000879    1.0
29380   679.130059  28.703979  16.001347   50.956547  0.001113    1.0
29381   337.165762  17.265336   9.810087   24.667740  0.000553    1.0
29382   167.898051   1.391014   5.909041   16.075785  0.000357    1.0
29383   717.286227   4.712163   9.367729   22.696476  0.000512    1.0
29384   264.771981  10.624608  40.182972   34.355160  0.001102    1.0
29385   669.136334   9.657390  19.053638   27.693308  0.000701    1.0
29386   195.556818  50.494209   8.399715   39.844364  0.000848    1.0
29387   287.057389  35.914718  12.933826   24.189768  0.000571    1.0
29388   147.748904  11.076695  36.390667   33.909348  0.001037    1.0
29389   939.291982  49.972226  13.504618   19.156252  0.000488    1.0
29390   300.146141  14.596412  43.572033   41.499569  0.001254    1.0
29391   404.530869  29.230628  48.499119   40.610394  0.001318    1.0
29392   447.403144  20.924543  35.913254   18.873964  0.000845    1.0
29393   339.417451  31.065435  22.230804   44.724117  0.001040    1.0
29394   835.800872  21.619661  16.332994   15.217586  0.000465    1.0
29395  2443.112152  39.133023  15.442243   19.861959  0.000524    1.0
29396   980.745824  49.836594  21.443466   23.805941  0.000667    1.0
29397   931.151331  14.519204  23.329069   21.985323  0.000668    1.0
29398  1005.343567  28.447748  27.426435   38.582119  0.000986    1.0
29399   890.330341  11.083411  28.168232   15.878736  0.000674    1.0
29400  1182.184231  40.847860   4.403291   23.706224  0.000502    1.0
29401  1084.144886  15.218905  38.350586    6.096181  0.000809    1.0
29402  1406.641513   2.010614  22.434626    2.484654  0.000471    1.0
29403   406.954476   7.669760  17.083191   34.443420  0.000801    1.0
29404  1318.760837  20.143596  18.280556   20.576723  0.000574    1.0
29405   156.478010   7.077261  37.171169   55.266243  0.001388    1.0
29406   924.368850  29.995210  14.382549   27.895226  0.000654    1.0
29407   961.823245  41.682895  24.598347   16.959606  0.000622    1.0
29408   340.570005   6.770273  28.821693   40.165001  0.001030    1.0
29409   128.300357   7.667690  27.929005   31.174454  0.000872    1.0
29410   740.168135   3.268091  31.161848   -7.928885  0.000670    1.0
29411   505.119124  37.802764  13.394990   40.238289  0.000883    1.0
29412   936.242827  11.334218  26.774773   -5.323019  0.000569    1.0
29413  1307.133258  29.054334  10.486412   12.992199  0.000348    1.0
29414   854.190869  37.480129  19.335299   26.058607  0.000676    1.0
29415  1595.055299  34.730105   7.280382   31.739565  0.000678    1.0
29416   806.203862  10.798660   7.681893   25.737759  0.000560    1.0
29417  2906.732023  55.071478   8.870279    7.934156  0.000248    1.0
29418   905.355658  20.650362  16.854317   26.048910  0.000646    1.0
29419   200.931680   4.904190  26.646509   47.959255  0.001144    1.0
29420   343.691674  12.431000  17.351725    3.808765  0.000370    1.0
29421  1300.379565   6.354556  13.097721   20.797380  0.000512    1.0
29422   240.262889  16.870374  13.504746    3.526275  0.000291    1.0
29423   631.311448  14.755875  29.081131   35.669941  0.000959    1.0
29424  1272.853714  36.810582   8.929427   32.886047  0.000710    1.0
29425  2762.437292  19.232596   2.250257   21.487982  0.000450    1.0
29426   465.429503   9.993710  37.346031   36.225891  0.001084    1.0
29427  1107.188333  34.050818   6.304740   37.359337  0.000789    1.0
29428   867.477367  51.096760  19.776871   40.162399  0.000932    1.0
29429  1140.171385  37.204121  12.607837   36.235729  0.000799    1.0
29430  1119.847271   8.650513  12.680376   16.257130  0.000430    1.0
29431  1355.830557  12.323542  19.236343    3.318359  0.000407    1.0
29432  1385.445105   1.746679   4.091997  -30.278685  0.000637    1.0
29433  1523.052207   8.870322   7.549938  -13.913873  0.000330    1.0
29434   400.847541  19.983152  26.434732   33.594738  0.000891    1.0
29435  3316.654126   8.284973 -10.085174    0.490247  0.000210    1.0
29436  1090.196785  25.687845  11.227789   20.506950  0.000487    1.0
29437   397.659385   9.310253  41.615940   25.321512  0.001015    1.0
29438  2140.300377  46.628360  22.480211   14.233071  0.000554    1.0
29439   139.349924  36.210791  43.801552   30.143009  0.001108    1.0
29440  2328.499372  28.146871  23.134834   12.425131  0.000547    1.0
29441   786.696386  29.599684  11.339554   43.203804  0.000931    1.0
29442  3305.332864   6.394245  -9.990902    6.280749  0.000246    1.0
29443   463.424053   1.084665  52.996128   -5.681414  0.001111    1.0
29444   106.967292  20.884515  30.538607   54.447990  0.001301    1.0
29445   668.645107  17.558660  28.903847   38.094727  0.000996    1.0
29446  1887.807970   2.273003  14.816132   -6.729901  0.000339    1.0
29447   385.202606  24.733199 -13.210192  -13.677201  0.000396    1.0
29448   457.681042   4.894868  19.449854   18.761648  0.000563    1.0
29449  1613.958453  44.353117  -1.434980  -14.905743  0.000312    1.0
29450   265.797298   5.949284  27.788336   35.587837  0.000941    1.0
29451   878.759601  45.689282  15.776519   28.447372  0.000677    1.0
29452  3089.912728   9.914249   4.962935   13.018712  0.000290    1.0
29453    70.845069  19.078840  27.532232   40.514675  0.001021    1.0
29454   780.130643  31.632489  24.759014   31.486275  0.000834    1.0
29455   666.351544  38.585890  23.783060   23.936632  0.000703    1.0
29456   744.486395  29.066175  34.637257   33.246639  0.001000    1.0
29457   112.921484  36.286882  48.903603   25.496895  0.001149    1.0
29458   955.476588  49.528434  33.216766   37.080601  0.001037    1.0
29459   455.275696  31.739886  19.605797   48.930889  0.001098    1.0
29460   334.580421  39.502377  15.474909   44.287666  0.000977    1.0
29461  3918.831352   3.366854  -3.138596   -7.255351  0.000165    1.0
29462    54.177457   7.891569  29.766445   49.148617  0.001198    1.0
29463  1825.566690   9.334030   2.442353   -9.633059  0.000207    1.0
29464   730.836989  27.263236   9.911011   19.406897  0.000454    1.0
29465  2840.901741  49.565052  19.651552   14.859331  0.000513    1.0
29466   783.075357  12.787312  21.291874   11.870242  0.000508    1.0
29467   453.923250  46.955659  18.595612   24.531179  0.000641    1.0
29468   452.546714  52.300002  37.869377   61.388226  0.001502    1.0
29469   695.884106   1.662942  -8.307689    2.960263  0.000184    1.0
29470  1442.424882  37.911827  11.856864   29.778913  0.000668    1.0
29471  1084.338335  21.378536  13.293177   12.464647  0.000380    1.0
29472  2215.690958  29.703825   8.203403    3.892869  0.000189    1.0
29473   612.017338  15.049008   7.047578   20.910458  0.000460    1.0
29474   959.992300  19.350125  26.458153   20.606016  0.000699    1.0
29475  1796.295607  20.362457   8.797051   20.696274  0.000469    1.0
29476   552.365148   5.387677  43.094624   21.832508  0.001007    1.0
29477  1092.132805  17.788001   5.791587   21.242733  0.000459    1.0
29478   943.772612  40.761158  17.278910   27.149466  0.000670    1.0
29479   752.811754  26.208533   9.255235   14.319328  0.000355    1.0
29480  1908.277295  45.682802   8.781771   19.900381  0.000453    1.0
29481   933.581023  29.509188  11.120590   24.953499  0.000569    1.0
29482   470.157463   7.029807  37.141872   46.129898  0.001234    1.0
29483   248.444982  18.785850  30.337610    4.932549  0.000640    1.0
29484  1291.494582  13.975191 -11.648848  -11.571739  0.000342    1.0
29485   528.197447   8.692573  11.008461   44.619755  0.000958    1.0
29486   289.181514  20.562332  18.082417   50.218521  0.001112    1.0
29487  1526.180453  43.954639   5.791141   20.856041  0.000451    1.0
29488  1639.457357  16.207183  13.826528    6.157676  0.000315    1.0
29489   488.382633  14.974876  20.248056   21.980755  0.000623    1.0
29490  1863.959702   2.257916   3.314520   15.935045  0.000339    1.0
29491   752.220629   8.648346  22.127922   52.817364  0.001194    1.0
29492  2953.997156   9.385769   9.840214    6.022559  0.000240    1.0
29493   411.691280  26.107252  15.786623   41.807251  0.000931    1.0
29494   737.948611   6.195879   8.023331   26.721476  0.000582    1.0
29495   904.385100  46.940362  18.427126   11.065987  0.000448    1.0
29496   440.163328   1.271319  58.840466    5.385358  0.001232    1.0
29497  2909.156049  24.225584  -6.252439    5.447373  0.000173    1.0
29498  2532.166459   9.360268  10.820381   15.660453  0.000397    1.0
29499   356.154374   8.346040  18.594553   54.882729  0.001208    1.0
29500   534.912311   6.982508   9.717173   24.285898  0.000545    1.0
29501  1903.429310  23.865710   5.446038   15.431358  0.000341    1.0
29502   803.919010   6.035947  23.844471   22.362087  0.000681    1.0
29503   474.612325  45.679243  12.372110   25.201836  0.000585    1.0
29504  2829.880199  38.138054   7.992017    7.316668  0.000226    1.0
29505   561.499027   4.684667  44.844097    4.176015  0.000939    1.0
29506  2484.625969  47.624724   3.220334   20.705990  0.000436    1.0
29507   338.429236  35.589139  11.112536   19.462536  0.000467    1.0
29508   228.167759  46.502086  10.479710   55.162567  0.001169    1.0
29509  1256.630421  48.029749  34.918053   17.593767  0.000814    1.0
29510  1977.770824  19.089808  12.236353    4.233980  0.000270    1.0
29511   109.294852  38.004559  36.302269   46.498104  0.001229    1.0
29512  1007.793203   9.209310  44.352352   22.262501  0.001034    1.0
29513   419.449954  38.216498  17.493938   26.987385  0.000670    1.0
29514   746.319453  19.632846  53.247768   22.867792  0.001208    1.0
29515   756.164219  51.571659  39.965454   29.044907  0.001029    1.0
29516  1009.087603  29.215211  24.698427   24.223730  0.000721    1.0
29517   297.619256  28.735377  35.461708   53.732197  0.001341    1.0
